"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094846","41.96017","-87.93164","204.8","2013-01-01","8.50",,,,"25","11","  360","   50","14.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-02","8.05",,,,"30","10","  190","  210","16.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-03","11.41",,,,"29","18","  280","  260","17.0","21.9",,,,,,,,"    1",,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-04","13.20",,,,"36","13","  250","  270","25.1","33.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-05","9.62",,,,"39","18","  220","  220","21.9","29.1","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-06","11.86",,,,"36","18","  260","  300","21.9","29.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-07","12.75",,,,"41","15","  210","  210","25.1","32.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-08","9.62",,,,"44","22","  200","  200","19.9","25.1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-09","14.09",,,,"50","27","  270","  280","33.1","45.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-10","8.50",,,,"45","22","  110","  120","21.0","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-11","12.97",,,,"52","42","  190","  190","23.0","30.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-12","13.20",,,,"53","30","  200","  250","23.9","30.0",,,,"    1",,,,,,,,,,"    1","    1",,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-13","12.53",,,,"30","14","  280","  280","21.9","29.1",,,,,,,,,,,,"    1",,"    1","    1","    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-14","6.49",,,,"25","12","  290",,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-15","2.24",,,,"31","12","  290","  220","6.9","8.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-16","13.87",,,,"36","16","  250","  230","25.9","33.1",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-17","9.40",,,,"33","20","  310","  340","17.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-18","14.76",,,,"43","19","  200","  200","30.0","40.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-19","17.00",,,,"47","28","  280","  280","29.1","47.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-20","16.11",,,,"28","13","  300","  300","28.0","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-21","16.55",,,,"15","5","  280","  280","25.1","29.1",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-22","10.96",,,,"11","-1","  270","  270","16.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-23","12.75",,,,"23","10","  350","  340","23.9","34.9",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-24","10.29",,,,"22","4","  340","  340","17.9","23.9",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-25","11.63",,,,"29","18","  310","  310","17.0","23.9","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-26","6.93",,,,"28","13","  160","  160","14.1","14.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-27","14.32",,,,"37","23","  150","  150","23.9","33.1",,,"    1","    1",,,,"    1",,,,"    1",,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-28","9.62",,,,"48","37","  250","  250","17.9","23.9",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-29","13.20",,,,"63","39","  220","  200","23.9","32.0",,,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-30","12.08",,,,"44","21","  300","  310","28.0","34.9",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-01-31","18.34",,,,"21","6","  280","  270","23.9","31.1","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-01","12.53",,,,"14","0","  250","  280","19.9","25.1","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-02","8.72",,,,"23","8","  350","  360","21.9","25.9","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-03","8.72",,,,"21","9","  300","  310","21.0","25.9","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-04","8.72",,,,"28","13","   20","   20","17.9","17.9","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-05","9.40",,,,"31","6","  300","  310","17.0","21.0",,,,,,,,"    1",,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-06","6.71",,,,"36","11","  160","  160","15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-07","8.28",,,,"34","31","  340","  340","17.9","21.9","    1",,,"    1",,,,,,,,,,"    1",,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-08","11.63",,,,"33","23","  330","  340","23.0","33.1","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-09","7.38",,,,"32","20","  170","  180","17.0","19.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-10","16.33",,,,"49","30","  220","  220","28.0","38.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-11","23.94",,,,"45","29","  270","  280","33.1","44.1",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-12","9.40",,,,"29","21","  270","  270","15.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-13","5.82",,,,"44","19","  260","  270","16.1","19.9",,,,,,,,,,,"    1",,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-14","12.75",,,,"39","33","  290","  300","23.9","32.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-15","11.41",,,,"33","20","  340","  340","19.9","23.0","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-16","10.51",,,,"20","12","  290","  300","19.9","25.9",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-17","5.59",,,,"30","9","  160","  170","14.1","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-18","17.22",,,,"52","27","  180","  190","31.1","42.9","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-19","20.58",,,,"30","12","  280","  290","31.1","40.0",,,,,,,,,"    1",,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-20","10.07",,,,"24","8","  320","  330","21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-21","12.30",,,,"32","19","  110","  100","28.0","33.1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00094846","41.96017","-87.93164","204.8","2013-02-22","10.96",,,,"34","24","  240","  250","21.0","28.0",,,,,,,,,,,"    1","    1",,,,"    1",,,"    1"
"USW00094846","41.96017","-87.93164","204.8","2013-02-23","10.51",,,,"28","22","  260","  260","17.9","23.0",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-24","4.25",,,,"39","17","  260","  260","8.9","13.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-25","5.37",,,,"43","20","   70","   80","13.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-26","18.34",,,,"36","32","   50","   50","29.1","36.9","    1","    1",,"    1",,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-27","11.41",,,,"34","32","  330","  330","17.0","23.9","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-02-28","13.20",,,,"35","27","   10","   20","21.9","38.9","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-01","14.09",,,,"30","25","  350","   10","21.0","30.0","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-02","11.41",,,,"31","17","  330","   10","17.9","25.1",,,,,,,,,,,,,,,,"    1","    1",,
"USW00094846","41.96017","-87.93164","204.8","2013-03-03","4.70",,,,"34","15","  340","   20","12.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-04","8.28",,,,"34","18","  100","   60","17.0","23.0",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-05","11.86",,,,"33","29","  350","   10","21.0","29.1","    1","    1",,,,,,,"    1",,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-06","12.30",,,,"34","28","  340","  340","21.0","25.1","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-07","5.37",,,,"40","26","   70","   60","12.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-08","6.71",,,,"40","19","  170","  170","13.0","15.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-09","10.96",,,,"44","30","  180","  180","21.9","25.9",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-10","8.72",,,,"51","39","  210","  200","23.0","28.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-11","9.62",,,,"48","33","  260","  250","17.9","23.9",,"    1",,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-12","14.99",,,,"37","26","  260","  240","25.1","36.9","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-13","13.20",,,,"33","22","  310","  330","23.0","29.1",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-14","6.49",,,,"37","23","  200","  220","13.0","16.1",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-15","5.82",,,,"41","30","   60","   40","15.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-16","9.84",,,,"35","30","   10","   30","19.9","29.1","    1",,,,,,,,,,"    1","    1",,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-17","12.75",,,,"35","26","  120","   60","21.9","34.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-18","13.65",,,,"35","21","  280","  250","31.1","42.9",,,,"    1",,,,,,,,"    1",,"    1",,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-19","21.03",,,,"32","17","  280","  270","30.0","40.0",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-20","15.21",,,,"25","14","  290","  300","23.0","31.1",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-21","7.83",,,,"33","14","  320","  350","15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-22","5.37",,,,"41","20","  310","   50","12.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-23","7.38",,,,"41","25","   60","   50","16.1","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-24","18.34",,,,"37","32","   50","   10","30.0","42.9",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-25","15.66",,,,"38","32","   10","   20","25.9","32.0",,,,,,,,,,,,,,,,"    1",,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-26","8.72",,,,"43","29","  330","  330","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-27","7.38",,,,"42","31","  320","  320","13.0","15.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-28","4.70",,,,"51","28","  320","   60","12.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-29","2.91",,,,"55","32","   70","   60","13.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-30","9.62",,,,"59","28","  210","  200","21.9","29.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-03-31","14.54",,,,"59","36","  280","  270","28.0","34.9",,,,,,,,,,,"    1","    1",,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-01","11.63",,,"36","41","29","  310","  330","21.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-02","8.95",,,"34","45","25","  320","  300","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-03","6.93",,,"35","44","25","   60","   60","14.1","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-04","8.05",,,"39","58","25","  240","  280","16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-05","11.86",,,"44","45","36","   20","   60","21.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-06","18.57",,,"47","70","36","  180","  250","36.9","48.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-07","11.41",,,"53","59","40","  270","  270","25.1","35.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-08","13.87",,,"50","64","41","  260","  250","33.1","49.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-09","11.86",,,"44","55","39","   20","   40","23.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-10","16.11",,,"40","41","38","  290","  280","33.1","45.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-11","9.40",,,"41","46","38","   70","   70","25.9","32.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-12","13.42",,,"41","45","37","  260","  260","23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-13","12.53",,,"39","45","34","  270","  270","23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-14","14.99",,,"45","69","38","  190","  200","30.0","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-15","13.42",,,"61","66","44","  200","  200","32.0","42.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-16","7.61",,,"47","58","40","  110","   60","15.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-17","10.96",,,"43","49","42","   70","   80","25.9","33.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-18","15.43",,,"52","63","39","  170","  280","33.1","42.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-19","19.46",,,"41","40","33","  250","  250","32.0","42.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-20","9.40",,,"37","47","31","  310","  320","19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-21","11.41",,,"40","54","29","  150","  150","19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-22","9.62",,,"51","67","38","  130","  140","18.1","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-23","9.62",,,"53","59","38","  340","   10","18.1","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-24","12.30",,,"41","50","37","  280","  270","18.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-25","11.86",,,"45","51","38","  240","  240","23.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-26","11.63",,,"49","67","34","  180","  220","25.1","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-27","6.71",,,"57","68","43","  110","   80","16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-28","5.82",,,"58","65","49","   60","   70","10.1","16.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-29","12.08",,,"60","74","47","  170","  160","23.9","32.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-04-30","17.22",,,"70","85","61","  200","  210","29.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-01","9.62",,,"74","84","56","  180","  180","19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-02","15.43",,,"54","55","42","   40","   50","23.9","38.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-03","11.41",,,"44","48","40","   40","   30","21.9","28.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-04","6.93",,,"55","71","48","   70","   60","18.1","33.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-05","9.40",,,"58","69","48","   50","   40","17.0","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-06","8.05",,,"60","71","50","   50","   40","18.1","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-07","5.82",,,"61","75","48","   70","   70","12.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-08","5.14",,,"65","79","48","  100","   60","13.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-09","5.82",,,"64","75","46","  220","   40","21.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-10","10.07",,,"47","47","44","   20","   10","19.9","30.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-11","12.75",,,"50","60","43","  320","  310","31.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-12","11.18",,,"46","55","37","  310","   60","23.0","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-13","5.82",,,"48","64","36","   30","   60","16.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-14","11.63",,,"65","91","50","  210","  210","21.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-15","8.50",,,"76","84","60","  240","  240","21.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-16","4.92",,,"70","83","53","   50","   50","16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-17","6.71",,,"61","70","55","   40","   60","16.1","23.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-18","6.49",,,"66","80","56","  120","  110","15.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-19","7.61",,,"72","86","58","  130","  160","21.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-20","13.65",,,"80","89","65","  240","  220","31.1","45.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-21","12.08",,,"73","81","64","  220","  210","25.1","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-22","7.38",,,"69","73","52","  200","   50","19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-23","14.76",,,"54","54","42","   10","  360","28.0","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-24","8.05",,,"48","57","41","   30","   40","19.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-25","5.14",,,"50","57","44","   70","   60","10.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-26","7.38",,,"54","68","44","  120","   50","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-27","9.17",,,"57","62","53","  120","   60","17.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-28","10.29",,,"65","76","56","  210","  210","23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-29","8.72",,,"71","84","64","  180","  180","18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-30","14.54",,,"76","83","64","  160","  190","25.9","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-05-31","12.08",,,"71","77","64","  220","  230","21.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-06-01","12.97",,,"70","76","63","  210","  210","25.1","33.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2013-06-02","6.26",,,"58","63","43","  330","   40","16.1","23.0","    1",,,,,,,,,,,,,,,,,,
